time,open,high,low,close,tickvol
2024-01-04 08:00,2047.691,2050.996,2044.868,2045.173,17489
2024-01-04 12:00,2045.175,2047.816,2036.213,2045.084,24951
2024-01-04 16:00,2045.122,2046.716,2040.863,2044.337,16849
2024-01-04 20:00,2044.319,2044.82,2042.597,2043.977,7405
2024-01-05 00:00,2044.029,2048.302,2043.272,2045.358,14629
2024-01-05 04:00,2045.313,2047.038,2040.877,2043.162,14197
2024-01-05 08:00,2043.178,2044.434,2037.054,2039.19,15729
2024-01-05 12:00,2039.173,2064.024,2024.421,2054.808,51576
2024-01-05 16:00,2054.866,2056.251,2040.408,2045.72,25809
2024-01-05 20:00,2045.742,2046.215,2042.824,2045.516,6634
2024-01-07 20:00,2044.632,2045.612,2042.94,2044.245,2751
2024-01-08 00:00,2044.249,2046.628,2035.056,2036.135,15690
2024-01-08 04:00,2036.155,2037.58,2026.981,2031.43,19302
2024-01-08 08:00,2031.431,2031.775,2016.678,2020.124,21860
2024-01-08 12:00,2020.094,2034.844,2018.426,2034.265,31427
2024-01-08 16:00,2034.296,2036.933,2026.313,2029.339,19431
2024-01-08 20:00,2029.353,2030.799,2026.119,2030.551,7690
2024-01-09 00:00,2030.524,2035.927,2030.524,2033.626,16338
2024-01-09 04:00,2033.636,2037.249,2030.332,2035.998,16366
2024-01-09 08:00,2036.047,2038.53,2031.292,2034.967,19232
2024-01-09 12:00,2035.029,2042.068,2028.745,2028.745,28318
2024-01-09 16:00,2028.697,2032.055,2026.059,2028.828,20210
2024-01-09 20:00,2028.847,2031.122,2028.091,2030.513,7361
2024-01-10 00:00,2030.516,2032.861,2027.28,2028.838,14571
2024-01-10 04:00,2028.831,2031.652,2023.818,2030.965,15913
2024-01-10 08:00,2030.962,2040.337,2030.229,2034.08,19464
2024-01-10 12:00,2034.083,2035.701,2024.811,2027.85,25220
2024-01-10 16:00,2027.812,2028.549,2020.391,2024.047,18754
2024-01-10 20:00,2024.107,2027.88,2021.879,2026.471,8633
2024-01-11 00:00,2026.526,2032.011,2026.526,2030.828,13576
2024-01-11 04:00,2030.827,2035.677,2030.818,2033.881,13360
2024-01-11 08:00,2033.934,2034.42,2030.122,2034.325,15564
2024-01-11 12:00,2034.356,2048.343,2024.886,2029.023,49997
2024-01-11 16:00,2028.987,2029.627,2013.246,2026.476,31429
2024-01-11 20:00,2026.524,2035.559,2023.481,2035.067,10674
2024-01-12 00:00,2035.124,2035.674,2030.047,2033.913,15550
2024-01-12 04:00,2033.884,2039.393,2032.822,2037.591,14661
2024-01-12 08:00,2037.589,2047.419,2036.946,2045.345,18668
2024-01-12 12:00,2045.377,2062.322,2044.367,2053.65,40133
2024-01-12 16:00,2053.683,2055.553,2041.434,2047.321,24664
2024-01-12 20:00,2047.368,2049.26,2046.045,2049.07,5731
2024-01-14 20:00,2048.168,2048.743,2046.33,2047.624,2657
2024-01-15 00:00,2047.69,2058.067,2045.803,2057.414,16729
2024-01-15 04:00,2057.41,2057.588,2052.904,2054.204,14843
2024-01-15 08:00,2054.256,2058.663,2051.495,2053.294,16001
2024-01-15 12:00,2053.301,2054.455,2049.224,2053.295,15559
2024-01-15 16:00,2053.268,2056.416,2053.185,2053.974,8080
2024-01-15 20:00,2054.866,2055.435,2053.252,2053.948,2226
2024-01-16 00:00,2054.035,2054.546,2048.382,2049.475,16086
2024-01-16 04:00,2049.475,2050.922,2047.394,2049.414,14538
2024-01-16 08:00,2049.382,2050.062,2038.177,2039.911,22343
2024-01-16 12:00,2039.851,2045.092,2031.282,2041.09,34066
2024-01-16 16:00,2041.139,2041.307,2024.227,2029.227,32306
2024-01-16 20:00,2029.257,2029.792,2025.704,2027.942,8050
2024-01-17 00:00,2028.138,2032.973,2023.432,2024.112,16097
2024-01-17 04:00,2024.108,2026.146,2017.591,2025.784,19680
2024-01-17 08:00,2025.736,2028.357,2019.003,2023.975,19100
2024-01-17 12:00,2023.931,2029.063,2006.114,2008.891,36179
2024-01-17 16:00,2008.851,2012.002,2001.78,2005.451,22206
2024-01-17 20:00,2005.497,2009.713,2004.748,2009.36,8245
2024-01-18 00:00,2009.377,2012.133,2006.476,2008.061,14891
2024-01-18 04:00,2008.046,2014.05,2005.757,2012.355,14590
2024-01-18 08:00,2012.342,2013.511,2008.137,2012.591,16383
