time,open,high,low,close,tickvol
2024-12-06 04:00,97720.39,98333.08,97359.54,98192.99,45445
2024-12-06 08:00,98188.7,98765.99,97704.24,98131.29,51798
2024-12-06 12:00,98131.29,99647.56,97554.04,99467.04,70339
2024-12-06 16:00,99467.04,101939.65,98917.84,101578.76,65443
2024-12-06 20:00,101578.77,102019.39,99129.19,99831.84,50210
2024-12-07 00:00,99831.83,100567.28,99431.12,99527.58,53395
2024-12-07 04:00,99527.59,99854.61,98934.19,99494.41,51239
2024-12-07 08:00,99494.41,99962.75,99375.45,99707.5,44667
2024-12-07 12:00,99707.22,99911.01,99107.09,99827.65,42358
2024-12-07 16:00,99827.65,100369.29,99530.14,100186.36,37696
2024-12-07 20:00,100186.34,100543.97,99654.24,99903.9,37090
2024-12-08 00:00,99903.79,100447.01,99687.48,100012.44,39950
2024-12-08 04:00,100012.44,100112.03,99373.81,99731.55,35172
2024-12-08 08:00,99731.55,99908.99,98672.0,99766.84,42406
2024-12-08 12:00,99767.26,100588.53,99382.51,99949.9,48689
2024-12-08 16:00,99949.9,100240.3,99503.58,100151.54,43061
2024-12-08 20:00,100151.55,101482.31,99776.33,101223.05,41297
2024-12-09 00:00,101223.04,101321.63,98493.56,99134.26,53256
2024-12-09 04:00,99134.27,99788.71,98363.19,99626.53,52160
2024-12-09 08:00,99626.53,99752.88,98017.23,98062.96,57839
2024-12-09 12:00,98062.96,100496.22,97470.77,97755.09,70054
2024-12-09 16:00,97755.09,98366.19,96899.7,96997.58,63653
2024-12-09 20:00,97000.47,97590.28,94000.38,97361.09,82379
2024-12-10 00:00,97361.15,98212.32,95592.95,96963.82,66758
2024-12-10 04:00,96963.6,97546.26,95925.29,97205.71,53568
2024-12-10 08:00,97205.72,97971.87,96944.98,97774.2,52279
2024-12-10 12:00,97774.2,98349.46,95613.78,95655.62,77975
2024-12-10 16:00,95655.62,96520.65,94211.73,95872.17,86282
2024-12-10 20:00,95872.71,97301.79,95628.18,96653.88,54042
2024-12-11 00:00,96653.87,97703.14,95685.37,97452.8,65851
2024-12-11 04:00,97452.09,97861.54,97228.25,97392.23,47150
2024-12-11 08:00,97392.24,98574.65,97361.67,98372.49,56875
2024-12-11 12:00,98372.49,100927.58,98139.9,100428.73,67454
2024-12-11 16:00,100428.78,101254.06,99653.57,101217.79,64047
2024-12-11 20:00,101217.79,101955.98,100927.42,101166.33,51804
2024-12-12 00:00,101170.89,101883.96,100356.28,101066.27,53525
2024-12-12 04:00,101066.96,101224.07,100397.92,100490.61,45322
2024-12-12 08:00,100490.61,101145.59,100131.32,100324.12,45781
2024-12-12 12:00,100324.12,101882.58,100322.69,101795.86,64582
2024-12-12 16:00,101795.86,102540.12,99228.05,99425.04,63643
2024-12-12 20:00,99425.04,100495.98,99402.45,99991.79,52798
2024-12-13 00:00,99992.1,100352.26,99188.09,99751.46,47810
2024-12-13 04:00,99751.46,100249.72,99488.48,100147.61,43341
2024-12-13 08:00,100147.61,100786.51,99875.75,100329.04,46785
2024-12-13 12:00,100329.04,101436.71,99715.23,99903.19,55725
2024-12-13 16:00,99896.29,101923.42,99797.04,101455.98,57164
2024-12-13 20:00,101455.98,101879.93,101069.9,101390.21,41090
2024-12-14 00:00,101392.12,102627.07,101121.46,102049.12,50390
2024-12-14 04:00,102049.12,102118.89,101559.47,101797.47,45205
2024-12-14 08:00,101797.47,101859.73,101281.92,101541.85,42503
2024-12-14 12:00,101541.85,101742.84,100763.07,101601.65,45722
2024-12-14 16:00,101601.65,101719.5,100788.57,101315.77,44268
2024-12-14 20:00,101315.77,101473.64,100549.29,101400.29,37344
2024-12-15 00:00,101400.28,102152.89,101217.48,101684.83,41975
2024-12-15 04:00,101684.83,102809.03,101476.43,101676.8,41884
2024-12-15 08:00,101676.8,102658.79,101535.01,102604.68,40341
2024-12-15 12:00,102604.68,103296.41,102388.12,102636.52,49461
2024-12-15 16:00,102636.52,103444.77,102518.56,103184.3,38886
2024-12-15 20:00,103184.53,105300.39,102555.37,104400.66,47436
2024-12-16 00:00,104401.1,106593.07,104178.64,104487.05,57625
2024-12-16 04:00,104487.06,105368.6,104372.55,104920.71,44253
2024-12-16 08:00,104920.71,104961.89,103507.94,103624.63,46580
2024-12-16 12:00,103624.63,106444.19,103161.75,106266.12,65921
2024-12-16 16:00,106274.3,107781.46,105747.04,106539.74,62494
2024-12-16 20:00,106539.75,106617.66,105406.29,106009.2,46077
2024-12-17 00:00,106009.2,106979.19,105601.64,106812.98,45943
2024-12-17 04:00,106812.98,107087.12,106313.95,106756.35,43410
2024-12-17 08:00,106756.35,107454.34,106637.67,106754.11,47208
2024-12-17 12:00,106754.11,108329.52,105618.15,106389.8,64149
2024-12-17 16:00,106389.81,107583.9,106078.48,106393.84,59657
2024-12-17 20:00,106393.84,106852.11,105224.5,106055.45,48088
2024-12-18 00:00,106055.45,106468.64,104447.39,104644.84,52995
2024-12-18 04:00,104644.84,104644.84,103063.72,104160.45,57653
2024-12-18 08:00,104160.45,104997.91,103645.64,104979.62,49009
2024-12-18 12:00,104971.53,105345.11,103559.87,104335.5,65077
2024-12-18 16:00,104335.51,104927.57,102719.14,102726.68,72566
2024-12-18 20:00,102728.18,102899.36,99875.89,100071.56,89280
2024-12-19 00:00,100080.35,101244.87,98632.73,101112.63,72488
2024-12-19 04:00,101112.63,101725.57,100558.94,101637.59,52161
2024-12-19 08:00,101637.59,102594.53,101364.58,102416.6,49735
2024-12-19 12:00,102413.76,102744.08,99382.67,100575.19,76588
2024-12-19 16:00,100575.19,101139.84,96051.05,96984.79,104430
2024-12-19 20:00,96984.78,98221.95,95491.46,97287.78,81846
2024-12-20 00:00,97287.78,97643.82,95791.16,96937.1,73131
2024-12-20 04:00,96937.1,98056.51,96203.8,97617.82,62027
2024-12-20 08:00,97618.03,97662.64,92480.67,92588.08,92954
2024-12-20 12:00,92588.08,97503.74,92116.61,96904.17,100104
2024-12-20 16:00,96903.73,97699.39,96212.85,97089.84,74891
2024-12-20 20:00,97089.84,97766.23,95373.12,97742.39,59246
2024-12-21 00:00,97742.39,97763.58,97147.15,97444.04,50791
2024-12-21 04:00,97444.03,99478.82,97332.51,99001.69,51337
2024-12-21 08:00,99001.68,99148.35,97740.91,98211.17,53746
2024-12-21 12:00,98211.18,98239.57,96369.02,97493.46,64178
2024-12-21 16:00,97493.46,97700.55,96777.89,97214.93,54321
2024-12-21 20:00,97214.93,98026.55,96498.03,97241.52,52462
2024-12-22 00:00,97242.78,97414.3,96504.0,96950.39,48515
2024-12-22 04:00,96949.69,97044.91,95826.49,96176.92,50091
2024-12-22 08:00,96176.45,97305.36,96146.72,97073.58,50756
2024-12-22 12:00,97073.58,97256.19,95056.09,95317.1,57709
2024-12-22 16:00,95316.48,96440.65,94619.84,94766.38,55739
2024-12-22 20:00,94766.38,95763.74,94148.68,95101.44,57458
2024-12-23 00:00,95101.45,95980.6,93579.5,95949.35,70025
2024-12-23 04:00,95949.35,96461.58,94598.01,95336.46,57823
2024-12-23 08:00,95336.46,96489.51,94967.38,95846.25,55660
2024-12-23 12:00,95846.25,96325.12,92948.53,93106.8,71613
2024-12-23 16:00,93106.79,94152.72,92550.35,92923.11,63931
2024-12-23 20:00,92923.11,95458.21,92375.96,94802.8,62017
2024-12-24 00:00,94802.8,94802.84,93414.86,94244.52,58553
2024-12-24 04:00,94244.26,94586.19,93682.46,94094.22,49092
2024-12-24 08:00,94094.22,94529.37,93696.67,94279.55,47201
2024-12-24 12:00,94279.55,98303.75,93957.27,98269.13,61906
2024-12-24 16:00,98269.13,99549.23,97531.84,97580.33,66767
2024-12-24 20:00,97577.73,99098.66,97229.69,98627.67,54950
2024-12-25 00:00,98628.66,98818.09,97611.38,97960.6,50626
2024-12-25 04:00,97960.59,98501.38,97747.25,97995.79,47658
2024-12-25 08:00,97995.79,99278.53,97687.79,97845.52,51133
2024-12-25 12:00,97845.52,98778.08,97534.87,98453.83,57436
2024-12-25 16:00,98454.37,99240.48,98031.48,98977.31,45607
2024-12-25 20:00,98977.31,99531.3,98268.24,99371.05,43286
2024-12-26 00:00,99371.06,99936.32,98391.64,98922.3,49604
2024-12-26 04:00,98922.3,98923.58,97545.11,97577.71,46018
2024-12-26 08:00,97577.72,97630.56,95049.87,95599.55,56548
2024-12-26 12:00,95599.55,96179.77,95133.14,95964.34,64221
2024-12-26 16:00,95964.34,96571.34,95325.98,96013.39,54716
2024-12-26 20:00,96013.13,96036.34,95180.95,95677.88,42598
2024-12-27 00:00,95677.59,96348.13,95289.2,96308.95,43341
2024-12-27 04:00,96308.95,96533.01,94532.22,94972.48,50031
2024-12-27 08:00,94991.62,97434.96,94975.89,96847.99,65037
2024-12-27 12:00,96847.99,96953.02,93878.77,94421.8,66532
2024-12-27 16:00,94420.78,94860.51,93315.24,94633.62,66991
2024-12-27 20:00,94634.1,94721.33,94000.42,94176.54,41948
2024-12-28 00:00,94176.54,94604.07,94013.67,94456.1,35493
2024-12-28 04:00,94455.75,94674.29,94167.86,94250.32,35739
2024-12-28 08:00,94250.32,94775.91,94175.74,94629.91,36960
2024-12-28 12:00,94630.18,95228.11,94227.49,94307.26,43908
2024-12-28 16:00,94307.26,95094.58,94249.6,94898.35,42335
2024-12-28 20:00,94898.35,95604.18,94742.87,95190.92,36799
2024-12-29 00:00,95190.95,95232.01,94697.76,95071.41,36396
2024-12-29 04:00,95070.77,95196.57,94865.55,95169.82,36371
2024-12-29 08:00,95169.83,95234.46,94905.83,94934.45,27010
2024-12-29 12:00,94934.44,95106.98,93871.57,94398.4,45777
2024-12-29 16:00,94398.4,94467.81,93264.33,93482.33,43269
2024-12-29 20:00,93480.03,93834.69,92879.44,93631.98,42841
2024-12-30 00:00,93631.98,94147.07,93226.53,93524.97,47149
2024-12-30 04:00,93523.87,93881.37,93016.91,93530.91,43227
2024-12-30 08:00,93530.91,93915.69,93290.56,93757.3,42673
2024-12-30 12:00,93756.94,94106.75,91286.97,91900.86,70098
2024-12-30 16:00,91900.86,94609.49,91602.82,94334.22,67299
2024-12-30 20:00,94334.22,94954.42,91772.31,92674.61,60193
2024-12-31 00:00,92674.61,92801.92,91913.81,92410.26,46637
2024-12-31 04:00,92410.27,92979.99,92264.56,92810.84,43834
2024-12-31 08:00,92810.77,94701.34,92791.11,94107.62,57885
2024-12-31 12:00,94107.09,96203.59,94107.09,95337.15,66321
2024-12-31 16:00,95337.06,95512.57,93034.24,94057.65,63605
2024-12-31 20:00,94057.29,94132.19,93238.07,93444.81,39303
2025-01-01 00:00,93444.8,94363.25,93334.01,93709.27,39805
2025-01-01 04:00,93709.28,93791.04,93376.86,93548.2,37053
2025-01-01 08:00,93548.2,93627.13,92729.98,93318.53,43377
2025-01-01 12:00,93319.68,94405.52,93261.35,94319.46,49650
2025-01-01 16:00,94319.46,94682.03,93608.76,94476.68,45364
2025-01-01 20:00,94476.68,95082.06,94397.1,94453.82,40082
2025-01-02 00:00,94453.97,95426.82,94216.61,94886.74,50715
2025-01-02 04:00,94886.74,95943.41,94859.13,95788.05,46019
2025-01-02 08:00,95788.46,96840.67,95579.34,96675.63,48911
2025-01-02 12:00,96675.64,97405.86,95893.16,96394.32,66834
2025-01-02 16:00,96394.38,97683.25,95989.54,97233.12,63424
2025-01-02 20:00,97233.12,97761.84,96571.68,96890.06,42056
2025-01-03 00:00,96887.85,97261.88,96561.45,96957.27,43338
2025-01-03 04:00,96957.28,96957.28,96217.2,96269.08,46319
2025-01-03 08:00,96270.39,96762.49,96051.27,96655.52,49929
2025-01-03 12:00,96655.52,97639.2,96393.79,97481.12,66728
2025-01-03 16:00,97479.39,98955.3,97267.03,98548.76,65606
2025-01-03 20:00,98548.77,98709.27,97989.37,98109.47,43031
