2025-01,-1.2800
2025-02,2.6400
2025-03,2.6400
2025-04,-1.4000
2025-05,-1.5200
2025-06,1.7360
2025-07,1.7200
2025-08,-9.4800
2025-09,-2.4400
2025-10,9.4400
2025-11,-3.6000
2025-12,-5.3200
2026-01,4.4800
2026-02,-2.3200
2026-03,-8.3200
2026-04,-10.4000
2026-05,3.5600
2026-06,-1.4000
2026-07,-2.2000
